log_id,user,action,device,location,anomaly_score,timestamp
3990,user_46,VPN Access,iOS,USA,0.75,2024-01-03 18:29:00
3991,user_68,Data Exfiltration,Linux,UK,0.38,2024-01-03 18:30:00
3992,user_16,Failed Login,Android,India,0.77,2024-01-03 18:31:00
3993,user_5,Login,Windows,India,0.58,2024-01-03 18:32:00
3994,user_66,Login,Mac,Germany,0.66,2024-01-03 18:33:00
3995,user_66,Data Exfiltration,Windows,Russia,0.01,2024-01-03 18:34:00
3996,user_76,File Access,Mac,Germany,0.83,2024-01-03 18:35:00
3997,user_4,Login,Mac,Russia,0.34,2024-01-03 18:36:00
3998,user_55,Data Exfiltration,Linux,UK,0.79,2024-01-03 18:37:00
3999,user_13,VPN Access,Linux,Russia,0.29,2024-01-03 18:38:00
4000,user_54,Data Exfiltration,Linux,Russia,0.45,2024-01-03 18:39:00
4001,user_66,VPN Access,iOS,UK,0.21,2024-01-03 18:40:00
4002,user_24,VPN Access,Linux,Russia,0.27,2024-01-03 18:41:00
4003,user_48,Privilege Escalation,Linux,India,0.06,2024-01-03 18:42:00
4004,user_24,Privilege Escalation,iOS,UK,0.3,2024-01-03 18:43:00
4005,user_47,Login,Android,Germany,0.38,2024-01-03 18:44:00
4006,user_48,File Access,Windows,USA,0.53,2024-01-03 18:45:00
4007,user_16,Failed Login,Windows,USA,0.01,2024-01-03 18:46:00
4008,user_50,Suspicious Command,Linux,India,0.65,2024-01-03 18:47:00
4009,user_91,File Access,iOS,USA,0.27,2024-01-03 18:48:00
4010,user_20,File Access,Windows,Germany,0.94,2024-01-03 18:49:00
4011,user_47,Data Exfiltration,Linux,Russia,0.02,2024-01-03 18:50:00
4012,user_85,Failed Login,Android,Russia,0.28,2024-01-03 18:51:00
4013,user_46,Suspicious Command,Mac,Russia,0.95,2024-01-03 18:52:00
4014,user_3,Privilege Escalation,Mac,China,0.77,2024-01-03 18:53:00
4015,user_66,Login,Mac,China,0.68,2024-01-03 18:54:00
4016,user_56,Data Exfiltration,Linux,UK,0.3,2024-01-03 18:55:00
4017,user_6,Privilege Escalation,Windows,China,0.3,2024-01-03 18:56:00
4018,user_3,File Access,Linux,Germany,0.18,2024-01-03 18:57:00
4019,user_20,Failed Login,Android,UK,0.3,2024-01-03 18:58:00
4020,user_100,Suspicious Command,Mac,Russia,0.15,2024-01-03 18:59:00
4021,user_48,VPN Access,Android,China,0.06,2024-01-03 19:00:00
4022,user_77,VPN Access,Android,China,0.45,2024-01-03 19:01:00
4023,user_20,VPN Access,Linux,USA,0.63,2024-01-03 19:02:00
4024,user_9,VPN Access,Linux,Germany,0.62,2024-01-03 19:03:00
4025,user_38,Suspicious Command,Android,UK,0.06,2024-01-03 19:04:00
4026,user_96,Data Exfiltration,Android,Germany,0.75,2024-01-03 19:05:00
4027,user_23,Suspicious Command,Android,UK,0.91,2024-01-03 19:06:00
4028,user_46,File Access,Linux,Russia,0.25,2024-01-03 19:07:00
4029,user_54,Privilege Escalation,Mac,Russia,0.77,2024-01-03 19:08:00
4030,user_34,Login,Linux,Germany,0.89,2024-01-03 19:09:00
4031,user_59,Data Exfiltration,Android,UK,0.6,2024-01-03 19:10:00
4032,user_98,Failed Login,Android,USA,0.29,2024-01-03 19:11:00
4033,user_64,VPN Access,Linux,UK,0.16,2024-01-03 19:12:00
4034,user_12,Data Exfiltration,Android,USA,0.38,2024-01-03 19:13:00
4035,user_10,VPN Access,Linux,Germany,0.29,2024-01-03 19:14:00
4036,user_91,Suspicious Command,Linux,India,0.62,2024-01-03 19:15:00
4037,user_32,Login,Android,Russia,0.02,2024-01-03 19:16:00
4038,user_5,Login,iOS,Russia,0.31,2024-01-03 19:17:00
4039,user_19,Login,Android,Russia,0.16,2024-01-03 19:18:00
4040,user_46,Privilege Escalation,Windows,India,0.61,2024-01-03 19:19:00
4041,user_39,Privilege Escalation,Windows,Germany,0.62,2024-01-03 19:20:00
4042,user_53,Failed Login,Mac,India,0.47,2024-01-03 19:21:00
4043,user_35,Data Exfiltration,Android,Germany,0.12,2024-01-03 19:22:00
4044,user_76,Login,Android,Russia,0.79,2024-01-03 19:23:00
4045,user_68,Login,Linux,UK,0.94,2024-01-03 19:24:00
4046,user_9,Login,iOS,Russia,0.73,2024-01-03 19:25:00
4047,user_53,Login,Mac,UK,0.56,2024-01-03 19:26:00
4048,user_21,Failed Login,Windows,Germany,0.42,2024-01-03 19:27:00
4049,user_56,Failed Login,iOS,Germany,0.38,2024-01-03 19:28:00
4050,user_83,VPN Access,Android,China,0.28,2024-01-03 19:29:00
4051,user_50,Login,Linux,Germany,0.97,2024-01-03 19:30:00
4052,user_29,Suspicious Command,Mac,India,0.62,2024-01-03 19:31:00
4053,user_15,VPN Access,Linux,China,0.05,2024-01-03 19:32:00
4054,user_25,Login,Mac,Russia,0.28,2024-01-03 19:33:00
4055,user_2,File Access,Android,China,0.35,2024-01-03 19:34:00
4056,user_74,VPN Access,Android,India,0.45,2024-01-03 19:35:00
4057,user_65,File Access,iOS,UK,0.42,2024-01-03 19:36:00
4058,user_92,Failed Login,Linux,Russia,0.93,2024-01-03 19:37:00
4059,user_41,Failed Login,iOS,India,0.18,2024-01-03 19:38:00
4060,user_95,Suspicious Command,Windows,Germany,0.22,2024-01-03 19:39:00
4061,user_14,File Access,iOS,USA,0.68,2024-01-03 19:40:00
4062,user_33,Data Exfiltration,Linux,China,0.64,2024-01-03 19:41:00
4063,user_81,Login,iOS,Germany,0.23,2024-01-03 19:42:00
4064,user_53,File Access,Android,Germany,0.25,2024-01-03 19:43:00
4065,user_72,Failed Login,Windows,USA,0.26,2024-01-03 19:44:00
4066,user_100,Suspicious Command,Windows,India,0.09,2024-01-03 19:45:00
4067,user_17,Failed Login,Android,China,0.32,2024-01-03 19:46:00
4068,user_12,File Access,Android,Germany,0.41,2024-01-03 19:47:00
4069,user_26,Login,iOS,Germany,0.31,2024-01-03 19:48:00
4070,user_50,Login,Windows,Russia,0.05,2024-01-03 19:49:00
4071,user_73,VPN Access,Windows,India,0.52,2024-01-03 19:50:00
4072,user_60,Login,Mac,India,0.87,2024-01-03 19:51:00
4073,user_5,Data Exfiltration,Windows,India,0.28,2024-01-03 19:52:00
4074,user_92,Login,Linux,Germany,0.17,2024-01-03 19:53:00
4075,user_69,Privilege Escalation,Android,India,0.94,2024-01-03 19:54:00
4076,user_90,VPN Access,Android,Russia,0.97,2024-01-03 19:55:00
4077,user_87,VPN Access,Linux,Russia,0.42,2024-01-03 19:56:00
4078,user_40,File Access,Mac,UK,0.99,2024-01-03 19:57:00
4079,user_37,Failed Login,Android,UK,0.97,2024-01-03 19:58:00
4080,user_71,Suspicious Command,iOS,China,0.82,2024-01-03 19:59:00
4081,user_94,Privilege Escalation,iOS,India,0.98,2024-01-03 20:00:00
4082,user_14,File Access,Linux,USA,0.75,2024-01-03 20:01:00
4083,user_63,Suspicious Command,Windows,UK,0.01,2024-01-03 20:02:00
4084,user_14,Suspicious Command,Windows,USA,0.25,2024-01-03 20:03:00
4085,user_63,Login,iOS,China,0.45,2024-01-03 20:04:00
4086,user_21,Suspicious Command,iOS,USA,0.45,2024-01-03 20:05:00
4087,user_42,Privilege Escalation,Mac,USA,0.36,2024-01-03 20:06:00
4088,user_13,Login,iOS,UK,0.25,2024-01-03 20:07:00
4089,user_39,Failed Login,Linux,UK,0.77,2024-01-03 20:08:00
4090,user_24,Failed Login,Mac,USA,1.0,2024-01-03 20:09:00
4091,user_77,Suspicious Command,Linux,USA,0.68,2024-01-03 20:10:00
4092,user_55,Suspicious Command,Android,USA,0.92,2024-01-03 20:11:00
4093,user_97,File Access,Android,India,0.02,2024-01-03 20:12:00
4094,user_57,File Access,Mac,UK,0.12,2024-01-03 20:13:00
4095,user_38,File Access,Windows,Russia,0.46,2024-01-03 20:14:00
4096,user_48,Data Exfiltration,iOS,USA,0.69,2024-01-03 20:15:00
4097,user_28,Login,Linux,USA,0.88,2024-01-03 20:16:00
4098,user_83,Login,Android,India,0.87,2024-01-03 20:17:00
4099,user_57,File Access,Windows,India,0.43,2024-01-03 20:18:00
4100,user_25,Failed Login,Mac,Russia,0.79,2024-01-03 20:19:00
4101,user_24,Failed Login,Linux,India,0.38,2024-01-03 20:20:00
4102,user_24,Data Exfiltration,Windows,India,0.15,2024-01-03 20:21:00
4103,user_74,VPN Access,Linux,India,0.58,2024-01-03 20:22:00
4104,user_88,Failed Login,Linux,Germany,0.35,2024-01-03 20:23:00
4105,user_61,Failed Login,Windows,Russia,0.63,2024-01-03 20:24:00
4106,user_70,Data Exfiltration,Mac,Germany,0.58,2024-01-03 20:25:00
4107,user_97,Suspicious Command,Windows,USA,0.18,2024-01-03 20:26:00
4108,user_51,Data Exfiltration,Android,UK,0.31,2024-01-03 20:27:00
4109,user_4,Suspicious Command,Mac,UK,0.08,2024-01-03 20:28:00
4110,user_32,Privilege Escalation,Android,Germany,0.03,2024-01-03 20:29:00
4111,user_95,Suspicious Command,Mac,USA,0.31,2024-01-03 20:30:00
4112,user_62,Privilege Escalation,Linux,Germany,0.96,2024-01-03 20:31:00
4113,user_56,Data Exfiltration,iOS,USA,0.33,2024-01-03 20:32:00
4114,user_28,Suspicious Command,Mac,India,0.9,2024-01-03 20:33:00
4115,user_79,Privilege Escalation,Linux,India,0.78,2024-01-03 20:34:00
4116,user_63,Suspicious Command,Windows,USA,0.41,2024-01-03 20:35:00
4117,user_31,Login,Windows,India,0.51,2024-01-03 20:36:00
4118,user_48,VPN Access,Linux,USA,0.24,2024-01-03 20:37:00
4119,user_88,VPN Access,Mac,India,0.64,2024-01-03 20:38:00
4120,user_89,Suspicious Command,Mac,USA,0.28,2024-01-03 20:39:00
4121,user_18,Suspicious Command,iOS,India,0.81,2024-01-03 20:40:00
4122,user_76,VPN Access,Android,USA,0.09,2024-01-03 20:41:00
4123,user_46,VPN Access,Mac,UK,0.35,2024-01-03 20:42:00
4124,user_37,VPN Access,Windows,UK,0.99,2024-01-03 20:43:00
4125,user_50,Failed Login,iOS,USA,0.22,2024-01-03 20:44:00
4126,user_84,File Access,Mac,Russia,0.48,2024-01-03 20:45:00
4127,user_80,Data Exfiltration,Mac,Russia,0.92,2024-01-03 20:46:00
4128,user_25,Privilege Escalation,Windows,Russia,0.91,2024-01-03 20:47:00
4129,user_38,Failed Login,iOS,Russia,0.09,2024-01-03 20:48:00
4130,user_69,File Access,iOS,Germany,0.75,2024-01-03 20:49:00
4131,user_47,Privilege Escalation,Android,UK,0.98,2024-01-03 20:50:00
4132,user_38,Failed Login,Android,Germany,0.24,2024-01-03 20:51:00
4133,user_16,Failed Login,Linux,UK,0.63,2024-01-03 20:52:00
4134,user_15,File Access,iOS,China,0.25,2024-01-03 20:53:00
4135,user_79,VPN Access,iOS,China,0.16,2024-01-03 20:54:00
4136,user_20,VPN Access,Android,India,0.17,2024-01-03 20:55:00
4137,user_15,File Access,Mac,USA,0.65,2024-01-03 20:56:00
4138,user_84,Suspicious Command,Linux,India,0.2,2024-01-03 20:57:00
4139,user_55,File Access,Android,India,0.71,2024-01-03 20:58:00
4140,user_42,VPN Access,Linux,Russia,0.2,2024-01-03 20:59:00
4141,user_93,Failed Login,Android,UK,0.25,2024-01-03 21:00:00
4142,user_65,Privilege Escalation,Windows,China,0.56,2024-01-03 21:01:00
4143,user_9,VPN Access,Mac,India,0.69,2024-01-03 21:02:00
4144,user_73,VPN Access,Linux,India,0.64,2024-01-03 21:03:00
4145,user_85,File Access,Windows,China,0.15,2024-01-03 21:04:00
4146,user_7,Login,Linux,Germany,0.23,2024-01-03 21:05:00
4147,user_57,File Access,Linux,India,0.23,2024-01-03 21:06:00
4148,user_52,Suspicious Command,Android,Germany,0.42,2024-01-03 21:07:00
4149,user_95,Data Exfiltration,Android,Germany,0.4,2024-01-03 21:08:00
4150,user_38,File Access,iOS,USA,0.27,2024-01-03 21:09:00
4151,user_28,VPN Access,Linux,India,0.03,2024-01-03 21:10:00
4152,user_82,Suspicious Command,Linux,UK,0.34,2024-01-03 21:11:00
4153,user_38,File Access,Mac,UK,0.79,2024-01-03 21:12:00
4154,user_68,Data Exfiltration,Mac,China,0.92,2024-01-03 21:13:00
4155,user_80,Login,Linux,UK,0.72,2024-01-03 21:14:00
4156,user_96,Data Exfiltration,Linux,USA,0.0,2024-01-03 21:15:00
4157,user_58,Login,Android,UK,0.97,2024-01-03 21:16:00
4158,user_74,Failed Login,Linux,China,0.54,2024-01-03 21:17:00
4159,user_92,Login,Linux,India,0.72,2024-01-03 21:18:00
4160,user_7,File Access,iOS,Germany,0.54,2024-01-03 21:19:00
4161,user_88,Suspicious Command,Android,Germany,0.92,2024-01-03 21:20:00
4162,user_56,Login,Android,Germany,0.91,2024-01-03 21:21:00
4163,user_58,Privilege Escalation,iOS,India,0.96,2024-01-03 21:22:00
4164,user_59,Privilege Escalation,iOS,India,0.53,2024-01-03 21:23:00
4165,user_55,File Access,Mac,USA,0.7,2024-01-03 21:24:00
4166,user_17,Failed Login,iOS,Russia,0.92,2024-01-03 21:25:00
4167,user_70,Data Exfiltration,Android,India,0.1,2024-01-03 21:26:00
4168,user_42,VPN Access,Linux,USA,0.01,2024-01-03 21:27:00
4169,user_95,VPN Access,Android,India,0.66,2024-01-03 21:28:00
4170,user_28,Suspicious Command,Android,China,0.57,2024-01-03 21:29:00
4171,user_8,Login,iOS,India,0.59,2024-01-03 21:30:00
4172,user_96,Privilege Escalation,Mac,UK,0.5,2024-01-03 21:31:00
4173,user_54,Privilege Escalation,Mac,China,0.87,2024-01-03 21:32:00
4174,user_62,Suspicious Command,Linux,UK,0.68,2024-01-03 21:33:00
4175,user_59,Failed Login,Android,Russia,0.81,2024-01-03 21:34:00
4176,user_63,Failed Login,Mac,UK,0.37,2024-01-03 21:35:00
4177,user_48,Suspicious Command,Android,Russia,0.63,2024-01-03 21:36:00
4178,user_92,VPN Access,iOS,Russia,0.11,2024-01-03 21:37:00
4179,user_4,Failed Login,iOS,UK,0.2,2024-01-03 21:38:00
4180,user_67,File Access,Mac,UK,0.45,2024-01-03 21:39:00
4181,user_29,Failed Login,Linux,USA,0.38,2024-01-03 21:40:00
4182,user_84,Privilege Escalation,iOS,India,0.26,2024-01-03 21:41:00
4183,user_39,Data Exfiltration,Windows,China,0.57,2024-01-03 21:42:00
4184,user_51,VPN Access,Linux,Germany,0.47,2024-01-03 21:43:00
4185,user_81,VPN Access,Android,UK,0.42,2024-01-03 21:44:00
4186,user_86,Privilege Escalation,Windows,UK,0.76,2024-01-03 21:45:00
4187,user_100,Failed Login,Android,UK,0.16,2024-01-03 21:46:00
4188,user_57,Privilege Escalation,Mac,China,0.68,2024-01-03 21:47:00
4189,user_21,Failed Login,Linux,China,0.78,2024-01-03 21:48:00
4190,user_22,Privilege Escalation,Linux,UK,0.5,2024-01-03 21:49:00
4191,user_43,VPN Access,iOS,USA,0.69,2024-01-03 21:50:00
4192,user_96,File Access,Mac,USA,0.37,2024-01-03 21:51:00
4193,user_4,Failed Login,iOS,Germany,0.96,2024-01-03 21:52:00
4194,user_91,Privilege Escalation,Linux,Russia,0.03,2024-01-03 21:53:00
4195,user_16,Login,iOS,USA,0.76,2024-01-03 21:54:00
4196,user_40,Suspicious Command,Android,China,0.42,2024-01-03 21:55:00
4197,user_88,Suspicious Command,Windows,UK,0.17,2024-01-03 21:56:00
4198,user_36,File Access,Windows,Germany,0.07,2024-01-03 21:57:00
4199,user_99,Failed Login,Mac,Russia,0.28,2024-01-03 21:58:00
4200,user_97,File Access,iOS,Germany,0.41,2024-01-03 21:59:00
4201,user_15,VPN Access,Windows,USA,0.16,2024-01-03 22:00:00
4202,user_15,File Access,iOS,China,0.79,2024-01-03 22:01:00
4203,user_49,Login,Mac,UK,0.94,2024-01-03 22:02:00
4204,user_55,VPN Access,Mac,Russia,0.44,2024-01-03 22:03:00
4205,user_29,Data Exfiltration,Mac,USA,0.6,2024-01-03 22:04:00
4206,user_57,VPN Access,Windows,USA,0.91,2024-01-03 22:05:00
4207,user_98,File Access,Android,UK,0.06,2024-01-03 22:06:00
4208,user_83,Privilege Escalation,Android,China,0.51,2024-01-03 22:07:00
4209,user_10,VPN Access,iOS,Russia,0.93,2024-01-03 22:08:00
4210,user_82,Privilege Escalation,iOS,China,0.44,2024-01-03 22:09:00
4211,user_69,Data Exfiltration,Mac,India,0.09,2024-01-03 22:10:00
4212,user_98,Privilege Escalation,Linux,USA,0.33,2024-01-03 22:11:00
4213,user_9,Suspicious Command,Windows,Germany,0.28,2024-01-03 22:12:00
4214,user_76,File Access,iOS,China,0.96,2024-01-03 22:13:00
4215,user_86,File Access,iOS,USA,0.12,2024-01-03 22:14:00
4216,user_40,Failed Login,iOS,USA,1.0,2024-01-03 22:15:00
4217,user_84,Failed Login,Android,Russia,0.12,2024-01-03 22:16:00
4218,user_28,Data Exfiltration,Windows,USA,0.2,2024-01-03 22:17:00
4219,user_14,VPN Access,iOS,China,0.71,2024-01-03 22:18:00
4220,user_22,Failed Login,Android,China,0.22,2024-01-03 22:19:00
4221,user_22,VPN Access,Android,Russia,0.68,2024-01-03 22:20:00
4222,user_23,Suspicious Command,Windows,Germany,0.05,2024-01-03 22:21:00
4223,user_70,VPN Access,iOS,India,0.54,2024-01-03 22:22:00
4224,user_78,Failed Login,Mac,India,0.46,2024-01-03 22:23:00
4225,user_85,Suspicious Command,Windows,UK,0.62,2024-01-03 22:24:00
4226,user_29,Login,Android,India,0.03,2024-01-03 22:25:00
4227,user_92,Failed Login,iOS,Russia,0.29,2024-01-03 22:26:00
4228,user_61,VPN Access,Android,China,0.31,2024-01-03 22:27:00
4229,user_53,File Access,Windows,UK,0.09,2024-01-03 22:28:00
4230,user_28,Data Exfiltration,Linux,China,0.55,2024-01-03 22:29:00
4231,user_55,Login,Linux,China,0.07,2024-01-03 22:30:00
4232,user_92,Data Exfiltration,Windows,Russia,0.15,2024-01-03 22:31:00
4233,user_76,Privilege Escalation,Linux,UK,0.74,2024-01-03 22:32:00
4234,user_74,File Access,Linux,Germany,0.86,2024-01-03 22:33:00
4235,user_84,VPN Access,Mac,China,0.52,2024-01-03 22:34:00
4236,user_38,Data Exfiltration,Android,USA,0.86,2024-01-03 22:35:00
4237,user_34,Login,Linux,Russia,0.53,2024-01-03 22:36:00
4238,user_79,Data Exfiltration,Linux,Russia,0.8,2024-01-03 22:37:00
4239,user_96,File Access,iOS,Germany,0.24,2024-01-03 22:38:00
4240,user_20,VPN Access,Windows,Russia,0.06,2024-01-03 22:39:00
4241,user_1,Login,Android,Germany,0.17,2024-01-03 22:40:00
4242,user_25,Privilege Escalation,iOS,India,0.77,2024-01-03 22:41:00
4243,user_7,Suspicious Command,Android,Russia,0.29,2024-01-03 22:42:00
4244,user_9,Data Exfiltration,Android,India,0.8,2024-01-03 22:43:00
4245,user_40,Login,iOS,Russia,0.84,2024-01-03 22:44:00
4246,user_41,Privilege Escalation,Mac,China,0.02,2024-01-03 22:45:00
4247,user_5,Data Exfiltration,iOS,UK,0.3,2024-01-03 22:46:00
4248,user_35,Data Exfiltration,Linux,India,0.43,2024-01-03 22:47:00
4249,user_56,VPN Access,Android,Russia,0.48,2024-01-03 22:48:00
4250,user_36,VPN Access,iOS,UK,0.18,2024-01-03 22:49:00
4251,user_2,Login,iOS,USA,0.03,2024-01-03 22:50:00
4252,user_76,Failed Login,iOS,India,0.04,2024-01-03 22:51:00
4253,user_64,Privilege Escalation,Windows,Russia,0.1,2024-01-03 22:52:00
4254,user_24,Privilege Escalation,Android,India,0.54,2024-01-03 22:53:00
4255,user_76,Suspicious Command,Android,USA,0.24,2024-01-03 22:54:00
4256,user_96,Data Exfiltration,Linux,India,0.56,2024-01-03 22:55:00
4257,user_11,Login,Windows,UK,0.7,2024-01-03 22:56:00
4258,user_17,VPN Access,Windows,India,0.12,2024-01-03 22:57:00
4259,user_80,Privilege Escalation,Android,USA,0.54,2024-01-03 22:58:00
4260,user_28,Privilege Escalation,Linux,China,0.42,2024-01-03 22:59:00
4261,user_18,Suspicious Command,iOS,Russia,0.13,2024-01-03 23:00:00
4262,user_93,File Access,Windows,Germany,0.46,2024-01-03 23:01:00
4263,user_29,Suspicious Command,Mac,Germany,0.48,2024-01-03 23:02:00
4264,user_44,Privilege Escalation,Android,India,0.52,2024-01-03 23:03:00
4265,user_86,Login,Android,Russia,0.41,2024-01-03 23:04:00
4266,user_7,Data Exfiltration,Windows,India,0.53,2024-01-03 23:05:00
4267,user_69,Privilege Escalation,Windows,Germany,0.16,2024-01-03 23:06:00
4268,user_70,Suspicious Command,Mac,UK,0.13,2024-01-03 23:07:00
4269,user_37,Suspicious Command,Android,USA,0.06,2024-01-03 23:08:00
4270,user_68,Failed Login,Mac,UK,0.36,2024-01-03 23:09:00
4271,user_92,Failed Login,Android,India,0.59,2024-01-03 23:10:00
4272,user_77,Data Exfiltration,Linux,Germany,0.02,2024-01-03 23:11:00
4273,user_35,File Access,Android,Russia,0.56,2024-01-03 23:12:00
4274,user_2,File Access,Android,Germany,0.63,2024-01-03 23:13:00
4275,user_67,File Access,iOS,Germany,0.1,2024-01-03 23:14:00
4276,user_32,Login,Mac,UK,0.4,2024-01-03 23:15:00
4277,user_9,Suspicious Command,Android,China,0.75,2024-01-03 23:16:00
4278,user_7,Login,Android,USA,0.6,2024-01-03 23:17:00
4279,user_95,Suspicious Command,Android,Russia,0.36,2024-01-03 23:18:00
4280,user_34,Data Exfiltration,iOS,Russia,0.11,2024-01-03 23:19:00
4281,user_21,Privilege Escalation,Windows,India,0.8,2024-01-03 23:20:00
4282,user_56,Login,iOS,India,0.42,2024-01-03 23:21:00
4283,user_41,Suspicious Command,Android,India,0.65,2024-01-03 23:22:00
4284,user_68,File Access,iOS,China,0.17,2024-01-03 23:23:00
4285,user_77,File Access,Windows,Russia,0.78,2024-01-03 23:24:00
4286,user_42,VPN Access,iOS,India,0.96,2024-01-03 23:25:00
4287,user_58,Data Exfiltration,iOS,Russia,0.18,2024-01-03 23:26:00
4288,user_31,Suspicious Command,Windows,India,0.86,2024-01-03 23:27:00
4289,user_99,VPN Access,Windows,UK,0.69,2024-01-03 23:28:00
4290,user_73,Failed Login,Windows,UK,0.14,2024-01-03 23:29:00
4291,user_57,Privilege Escalation,Windows,USA,0.47,2024-01-03 23:30:00
4292,user_13,File Access,Mac,China,0.29,2024-01-03 23:31:00
4293,user_53,Login,iOS,India,0.21,2024-01-03 23:32:00
4294,user_77,Login,iOS,Russia,0.42,2024-01-03 23:33:00
4295,user_87,Privilege Escalation,Linux,Russia,0.8,2024-01-03 23:34:00
4296,user_39,Data Exfiltration,Mac,Russia,0.91,2024-01-03 23:35:00
4297,user_5,Failed Login,Mac,Russia,0.23,2024-01-03 23:36:00
4298,user_36,Data Exfiltration,Android,Germany,0.78,2024-01-03 23:37:00
4299,user_88,Suspicious Command,iOS,USA,0.39,2024-01-03 23:38:00
4300,user_66,Data Exfiltration,Windows,China,0.85,2024-01-03 23:39:00
4301,user_77,Suspicious Command,Android,USA,0.38,2024-01-03 23:40:00
4302,user_64,Failed Login,iOS,Germany,0.6,2024-01-03 23:41:00
4303,user_93,Privilege Escalation,iOS,UK,0.97,2024-01-03 23:42:00
4304,user_95,Privilege Escalation,Mac,Germany,0.05,2024-01-03 23:43:00
4305,user_49,Login,Linux,Russia,0.83,2024-01-03 23:44:00
4306,user_32,Privilege Escalation,iOS,China,0.32,2024-01-03 23:45:00
4307,user_71,Privilege Escalation,iOS,Germany,0.81,2024-01-03 23:46:00
4308,user_58,Suspicious Command,Linux,Russia,0.96,2024-01-03 23:47:00
4309,user_54,VPN Access,Android,Russia,0.72,2024-01-03 23:48:00
